id1,id2,weight,distance,pct_lufthansa_group,pct_air_france_klm_group,pct_iag_group,pct_nordic_legacy,pct_mediterranean_legacy,pct_turkish_and_south_east_legacy,pct_ryanair_group,pct_easyjet_group,pct_wizz_group,pct_other_low_cost_leisure,pct_cargo,pct_other_specialized,pct_narrowbody_airbus,pct_narrowbody_boeing,pct_widebody,pct_regional,pct_business_jet,operator_coverage,aircraft_coverage,log_total_flights,log_unique_callsigns
"Berlin, DE","Zaventem, BE",21,642.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.091042453358316,2.1972245773362196
"Berlin, DE","Copenhagen, DK",63,366.26,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.5490196078431373,0.27450980392156865,0.0,0.17647058823529413,0.0,0.7936507936507936,0.8095238095238095,4.1588830833596715,2.6390573296152584
"Berlin, DE","Frankfurt am Main, DE",195,431.24000000000007,0.7604790419161677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23952095808383234,0.0,0.0,0.9810126582278481,0.0,0.0,0.012658227848101266,0.006329113924050633,0.8564102564102564,0.8102564102564103,5.278114659230517,4.219507705176107
"Berlin, DE","Budapest, HU",31,674.12,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,0.0,0.17391304347826086,0.6956521739130435,0.0,0.0,0.13043478260869565,0.9032258064516129,0.7419354838709677,3.4657359027997265,2.302585092994046
"Berlin, DE","Stuttgart, DE",29,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8846153846153846,0.0,0.0,0.038461538461538464,0.07692307692307693,0.06896551724137931,0.896551724137931,3.4011973816621555,2.70805020110221
"Berlin, DE","Zurich, CH",136,650.17,0.8034188034188035,0.0,0.0,0.0,0.0,0.0,0.0,0.18803418803418803,0.0,0.0,0.0,0.008547008547008548,0.7203389830508474,0.0,0.1016949152542373,0.16101694915254236,0.01694915254237288,0.8602941176470589,0.8676470588235294,4.919980925828125,3.367295829986474
"Berlin, DE","Paris, FR",177,859.28,0.0,0.4720496894409938,0.0,0.0,0.0,0.0,0.0,0.35403726708074534,0.0,0.16149068322981366,0.0,0.012422360248447204,0.8120805369127517,0.12080536912751678,0.0,0.06040268456375839,0.006711409395973154,0.9096045197740112,0.8418079096045198,5.181783550292085,3.871201010907891
"Berlin, DE","Düsseldorf, DE",22,477.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545454545454546,0.0,0.0,0.0,0.045454545454545456,0.0,1.0,3.1354942159291497,2.5649493574615367
"Berlin, DE","Köln (Cologne), DE",52,469.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5227272727272727,0.0,0.20454545454545456,0.22727272727272727,0.045454545454545456,0.019230769230769232,0.8461538461538461,3.970291913552122,3.4011973816621555
"Berlin, DE","Segrate (MI), IT",28,828.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9629629629629629,0.0,0.0,0.0,0.037037037037037035,0.9285714285714286,0.9642857142857143,3.367295829986474,1.9459101490553132
"Berlin, DE","Madrid, ES",45,1860.57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.225,0.0,0.0,0.025,0.26666666666666666,0.8888888888888888,3.828641396489095,2.302585092994046
"Berlin, DE","Istanbul, TR",113,1716.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7590361445783133,0.0963855421686747,0.13253012048192772,0.0,0.012048192771084338,0.8584070796460177,0.7345132743362832,4.736198448394496,3.1354942159291497
"Berlin, DE","Edinburgh, GB",24,1165.38,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0,0.0,1.0,0.9166666666666666,3.2188758248682006,2.1972245773362196
"Berlin, DE","Munich, DE",131,461.96,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.9576271186440678,0.0,0.0,0.01694915254237288,0.025423728813559324,0.916030534351145,0.9007633587786259,4.882801922586371,3.4965075614664802
"Berlin, DE","Orio al Serio (BG), IT",27,793.64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7037037037037037,3.332204510175204,2.302585092994046
"Berlin, DE","London, GB",228,932.04,0.0,0.0,0.42290748898678415,0.0,0.0,0.0,0.2290748898678414,0.18502202643171806,0.0,0.0,0.0,0.16299559471365638,0.6086956521739131,0.19806763285024154,0.0,0.17391304347826086,0.01932367149758454,0.9956140350877193,0.9078947368421053,5.43372200355424,4.060443010546419
"Berlin, DE","Dublin, IE",51,1326.82,0.0,0.0,0.44,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.46808510638297873,0.5106382978723404,0.0,0.0,0.02127659574468085,0.9803921568627451,0.9215686274509803,3.9512437185814275,2.4849066497880004
"Berlin, DE","Palma de Mallorca, ES",53,1645.61,0.0,0.0,0.0,0.0,0.0,0.0,0.41379310344827586,0.5862068965517241,0.0,0.0,0.0,0.0,0.7021276595744681,0.1702127659574468,0.0,0.02127659574468085,0.10638297872340426,0.5471698113207547,0.8867924528301887,3.9889840465642745,2.8903717578961645
"Berlin, DE","Geneva, CH",24,865.7000000000002,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.1,0.9166666666666666,0.8333333333333334,3.2188758248682006,2.4849066497880004
"Berlin, DE","Warsaw, PL",26,505.71,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,1.0,0.7692307692307693,3.295836866004329,1.6094379124341003
"Berlin, DE","Rome, IT",48,1177.03,0.0,0.0,0.0,0.0,0.0,0.0,0.5106382978723404,0.46808510638297873,0.0,0.0,0.0,0.02127659574468085,0.55,0.4,0.0,0.025,0.025,0.9791666666666666,0.8333333333333334,3.8918202981106265,2.5649493574615367
"Berlin, DE","Spata-Artemida, GR",26,1796.72,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.6153846153846154,3.295836866004329,1.9459101490553132
"Berlin, DE","Manchester, Greater Manchester, GB",41,1063.11,0.0,0.0,0.0,0.0,0.0,0.0,0.5121951219512195,0.4878048780487805,0.0,0.0,0.0,0.0,0.4878048780487805,0.5121951219512195,0.0,0.0,0.0,1.0,1.0,3.7376696182833684,2.6390573296152584
"Berlin, DE","Oslo (Gardermoen), NO",30,883.2800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9333333333333333,3.4339872044851463,1.9459101490553132
"Berlin, DE","Helsinki (Vantaa), FI",46,1128.86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.09523809523809523,0.0,0.047619047619047616,0.0,0.9130434782608695,0.9130434782608695,3.8501476017100584,2.0794415416798357
"Berlin, DE","Málaga, ES",34,2240.8699999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.4666666666666667,0.0,0.0,0.0,0.0,0.5625,0.4375,0.0,0.0,0.0,0.8823529411764706,0.9411764705882353,3.5553480614894135,2.1972245773362196
"Berlin, DE","Stockholm, SE",43,840.09,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.038461538461538464,0.6875,0.28125,0.0,0.0,0.03125,0.6046511627906976,0.7441860465116279,3.784189633918261,2.5649493574615367
"Billund, DK","Stockholm, SE",21,668.53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,3.091042453358316,1.791759469228055
"Billund, DK","Frankfurt am Main, DE",37,636.5899999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.6375861597263857,2.1972245773362196
"Billund, DK","Copenhagen, DK",62,219.77,0.0,0.0,0.0,0.9310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.375,0.375,0.25,0.0,0.0,0.9354838709677419,0.12903225806451613,4.143134726391533,2.833213344056216
"Billund, DK","Paris, FR",29,853.9799999999999,0.0,0.9655172413793104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.047619047619047616,0.0,0.9523809523809523,0.0,1.0,0.7241379310344828,3.4011973816621555,1.791759469228055
"Billund, DK","London, GB",31,766.69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.25,0.03571428571428571,0.0,0.0,0.6451612903225806,0.9032258064516129,3.4657359027997265,2.302585092994046
"Birmingham, West Midlands, GB","Munich, DE",22,1059.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.08333333333333333,0.0,0.09090909090909091,0.5454545454545454,3.1354942159291497,2.1972245773362196
"Birmingham, West Midlands, GB","Frankfurt am Main, DE",47,765.72,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.8085106382978723,0.0,0.0,0.1702127659574468,0.02127659574468085,0.8085106382978723,1.0,3.871201010907891,2.3978952727983707
"Birmingham, West Midlands, GB","Dublin, IE",146,321.25,0.0,0.0,0.21505376344086022,0.0,0.0,0.0,0.7526881720430108,0.0,0.0,0.0,0.03225806451612903,0.0,0.3108108108108108,0.6891891891891891,0.0,0.0,0.0,0.636986301369863,0.5068493150684932,4.990432586778736,3.5553480614894135
"Birmingham, West Midlands, GB","Faro, PT",23,1783.96,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.4,0.0,0.0,0.35294117647058826,0.5882352941176471,0.0,0.058823529411764705,0.0,0.8695652173913043,0.7391304347826086,3.1780538303479458,2.3978952727983707
"Birmingham, West Midlands, GB","Glasgow, GB",29,418.26000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.07142857142857142,0.0,0.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,0.9655172413793104,0.9655172413793104,3.4011973816621555,2.302585092994046
"Birmingham, West Midlands, GB","Geneva, CH",41,894.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8536585365853658,0.0,0.14634146341463414,0.0,0.0,0.8974358974358975,0.10256410256410256,0.0,0.0,0.0,1.0,0.9512195121951219,3.7376696182833684,2.995732273553991
"Birmingham, West Midlands, GB","Istanbul, TR",34,2632.65,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.2962962962962963,0.0,0.0,0.0,1.0,0.7941176470588235,3.5553480614894135,1.9459101490553132
"Birmingham, West Midlands, GB","Málaga, ES",40,1767.69,0.0,0.0,0.0,0.0,0.0,0.0,0.4594594594594595,0.21621621621621623,0.0,0.32432432432432434,0.0,0.0,0.45714285714285713,0.4857142857142857,0.0,0.0,0.05714285714285714,0.925,0.875,3.713572066704308,2.70805020110221
"Birmingham, West Midlands, GB","Edinburgh, GB",47,402.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9777777777777777,0.0,0.022222222222222223,0.0,0.0,0.9361702127659575,0.0425531914893617,0.02127659574468085,0.0,0.0,0.9574468085106383,1.0,3.871201010907891,2.6390573296152584
"Birmingham, West Midlands, GB","Bucharest, RO",25,2215.29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,0.5789473684210527,0.0,0.0,0.0,0.52,0.76,3.258096538021482,1.791759469228055
"Birmingham, West Midlands, GB","Paris, FR",65,448.56,0.0,0.6774193548387096,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.0,0.0,0.0,0.0,0.7936507936507936,0.0,0.0,0.15873015873015872,0.047619047619047616,0.9538461538461539,0.9692307692307692,4.189654742026425,2.8903717578961645
"Bologna, IT","Munich, DE",41,426.2900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.975609756097561,3.7376696182833684,2.0794415416798357
"Bologna, IT","Madrid, ES",59,1307.07,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.24444444444444444,0.0,0.7555555555555555,0.0,0.288135593220339,0.7627118644067796,4.0943445622221,2.4849066497880004
"Bologna, IT","London, GB",62,1142.85,0.0,0.0,0.6557377049180327,0.0,0.0,0.0,0.32786885245901637,0.0,0.0,0.0,0.0,0.01639344262295082,0.6896551724137931,0.27586206896551724,0.0,0.0,0.034482758620689655,0.9838709677419355,0.9354838709677419,4.143134726391533,2.8903717578961645
"Bologna, IT","Zurich, CH",21,387.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.375,0.375,0.0,0.9523809523809523,0.7619047619047619,3.091042453358316,2.0794415416798357
"Bologna, IT","Vienna, AT",24,567.61,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.25,0.16666666666666666,0.0,0.5833333333333334,0.0,1.0,1.0,3.2188758248682006,2.1972245773362196
"Bologna, IT","Paris, FR",67,866.49,0.0,0.9298245614035088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07017543859649122,0.0,0.7547169811320755,0.20754716981132076,0.0,0.03773584905660377,0.0,0.8507462686567164,0.7910447761194029,4.219507705176107,2.8903717578961645
"Bologna, IT","Rome, IT",33,317.59999999999997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0625,0.0,0.125,0.8787878787878788,0.48484848484848486,3.5263605246161616,2.4849066497880004
"Bologna, IT","Bucharest, RO",27,1172.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,0.5789473684210527,0.0,0.0,0.0,0.5555555555555556,0.7037037037037037,3.332204510175204,2.1972245773362196
"Bologna, IT","Frankfurt am Main, DE",46,644.29,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.23529411764705882,0.0,0.0,0.7352941176470589,0.029411764705882353,0.1956521739130435,0.7391304347826086,3.8501476017100584,2.70805020110221
"Bologna, IT","Istanbul, TR",46,1489.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868421052631579,0.10526315789473684,0.0,0.02631578947368421,0.0,0.9782608695652174,0.8260869565217391,3.8501476017100584,2.302585092994046
"Bologna, IT","Lamezia Terme (CZ), IT",21,748.71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8095238095238095,3.091042453358316,1.9459101490553132
"Bordeaux, FR","Madrid, ES",36,545.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.2222222222222222,0.8333333333333334,3.6109179126442243,2.302585092994046
"Bordeaux, FR","Marignane, Bouches-du-Rhône, FR",42,497.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.19047619047619047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9523809523809523,3.7612001156935624,2.3978952727983707
"Bordeaux, FR","Paris, FR",119,545.72,0.0,0.898989898989899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050505050505050504,0.030303030303030304,0.020202020202020204,0.7722772277227723,0.0594059405940594,0.09900990099009901,0.0594059405940594,0.009900990099009901,0.8319327731092437,0.8487394957983193,4.787491742782046,3.6635616461296463
"Bordeaux, FR","Geneva, CH",27,553.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.04,0.9166666666666666,0.0,0.0,0.0,0.08333333333333333,0.9259259259259259,0.8888888888888888,3.332204510175204,2.302585092994046
"Bordeaux, FR","Colombier-Saugnieu, Rhône, FR",67,464.97,0.0,0.417910447761194,0.0,0.0,0.0,0.0,0.0,0.582089552238806,0.0,0.0,0.0,0.0,0.5483870967741935,0.0,0.0,0.45161290322580644,0.0,1.0,0.9253731343283582,4.219507705176107,3.1354942159291497
"Bordeaux, FR","London, GB",37,744.5099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.972972972972973,0.0,0.0,0.0,0.02702702702702703,0.5945945945945946,1.0,3.6375861597263857,2.4849066497880004
"Bordeaux, FR","Rome, IT",23,1113.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5789473684210527,0.0,0.42105263157894735,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8260869565217391,0.8260869565217391,3.1780538303479458,2.1972245773362196
"Bremen, DE","Frankfurt am Main, DE",50,336.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,3.9318256327243257,2.3978952727983707
"Bremen, DE","Munich, DE",57,562.78,0.9629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.9130434782608695,0.0,0.0,0.043478260869565216,0.043478260869565216,0.9473684210526315,0.8070175438596491,4.060443010546419,2.772588722239781
"Bremen, DE","London, GB",23,624.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9565217391304348,0.9565217391304348,3.1780538303479458,2.302585092994046
"Bremen, DE","Istanbul, TR",24,2015.78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.0,0.0,1.0,1.0,3.2188758248682006,1.9459101490553132
"Bristol, GB","Edinburgh, GB",67,509.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9701492537313433,4.219507705176107,2.833213344056216
"Bristol, GB","Paris, FR",46,421.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.8501476017100584,2.3978952727983707
"Bristol, GB","Dublin, IE",71,331.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5070422535211268,0.36619718309859156,4.276666119016055,2.70805020110221
"Bristol, GB","Málaga, ES",43,1641.46,0.0,0.0,0.0,0.0,0.0,0.0,0.32558139534883723,0.5581395348837209,0.0,0.09302325581395349,0.0,0.023255813953488372,0.6111111111111112,0.3888888888888889,0.0,0.0,0.0,1.0,0.8372093023255814,3.784189633918261,2.4849066497880004
"Bristol, GB","Glasgow, GB",47,511.84999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9777777777777777,0.0,0.022222222222222223,0.0,0.0,0.9361702127659575,0.02127659574468085,0.0,0.0,0.0425531914893617,0.9574468085106383,1.0,3.871201010907891,2.6390573296152584
"Bristol, GB","Newcastle upon Tyne, Tyne and Wear, GB",28,412.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.367295829986474,1.9459101490553132
"Bristol, GB","Geneva, CH",65,861.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0625,0.0,0.0,0.9523809523809523,0.031746031746031744,0.0,0.015873015873015872,0.0,0.9846153846153847,0.9692307692307692,4.189654742026425,2.995732273553991
"Bristol, GB","Madrid, ES",23,1219.86,0.0,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,0.5217391304347826,0.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,1.0,0.9130434782608695,3.1780538303479458,1.791759469228055
"Bristol, GB","Faro, PT",26,1650.3900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.6923076923076923,0.0,0.15384615384615385,0.0,0.0,0.7272727272727273,0.2727272727272727,0.0,0.0,0.0,1.0,0.8461538461538461,3.295836866004329,2.1972245773362196
"Bucharest, RO","London, GB",89,2079.32,0.0,0.0,0.39080459770114945,0.0,0.0,0.0,0.6091954022988506,0.0,0.0,0.0,0.0,0.0,0.40963855421686746,0.5903614457831325,0.0,0.0,0.0,0.9775280898876404,0.9325842696629213,4.499809670330265,3.1780538303479458
"Bucharest, RO","Rome, IT",53,1148.7699999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.8260869565217391,0.0,0.0,0.0,0.0,0.17391304347826086,0.43137254901960786,0.5686274509803921,0.0,0.0,0.0,0.4339622641509434,0.9622641509433962,3.9889840465642745,2.772588722239781
"Bucharest, RO","Istanbul, TR",73,452.33000000000004,0.0,0.0,0.0,0.0,0.0,0.6031746031746031,0.0,0.0,0.0,0.0,0.0,0.3968253968253968,0.22727272727272727,0.22727272727272727,0.5454545454545454,0.0,0.0,0.863013698630137,0.6027397260273972,4.30406509320417,3.1354942159291497
"Bucharest, RO","Zurich, CH",30,1391.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.8666666666666667,0.8,3.4339872044851463,2.1972245773362196
"Bucharest, RO","Warsaw, PL",61,934.75,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16,0.24,0.02,0.58,0.0,0.9836065573770492,0.819672131147541,4.127134385045092,2.5649493574615367
"Bucharest, RO","Prague, CZ",22,1084.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.6363636363636364,0.9090909090909091,3.1354942159291497,2.5649493574615367
"Bucharest, RO","Luton, Luton, GB",50,2109.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8444444444444444,0.15555555555555556,0.0,0.0,0.0,0.02,0.9,3.9318256327243257,2.4849066497880004
"Bucharest, RO","Charleroi, BE",34,1746.3399999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.38461538461538464,0.0,0.0,0.0,0.5294117647058824,0.7647058823529411,3.5553480614894135,2.4849066497880004
"Bucharest, RO","Vienna, AT",43,832.0800000000002,0.7380952380952381,0.0,0.0,0.0,0.0,0.0,0.2619047619047619,0.0,0.0,0.0,0.0,0.0,0.9767441860465116,0.023255813953488372,0.0,0.0,0.0,0.9767441860465116,1.0,3.784189633918261,2.4849066497880004
"Bucharest, RO","Madrid, ES",37,2470.1499999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.5652173913043478,0.0,0.0,0.0,0.0,0.43478260869565216,0.5185185185185185,0.48148148148148145,0.0,0.0,0.0,0.6216216216216216,0.7297297297297297,3.6375861597263857,2.3978952727983707
"Bucharest, RO","Frankfurt am Main, DE",42,1452.81,0.7105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2894736842105263,0.7380952380952381,0.2619047619047619,0.0,0.0,0.0,0.9047619047619048,1.0,3.7612001156935624,2.3978952727983707
"Bucharest, RO","Paris, FR",84,1878.6899999999998,0.0,0.42424242424242425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.12121212121212122,0.42424242424242425,0.5194805194805194,0.4675324675324675,0.0,0.012987012987012988,0.0,0.7857142857142857,0.9166666666666666,4.442651256490317,3.1354942159291497
"Bucharest, RO","Orio al Serio (BG), IT",52,1290.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.4666666666666667,0.0,0.0,0.0,0.5,0.8653846153846154,3.970291913552122,2.6390573296152584
"Bucharest, RO","Ferno (VA), IT",23,1366.83,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.23076923076923078,0.07692307692307693,0.43478260869565216,0.391304347826087,0.17391304347826086,0.0,0.0,0.5652173913043478,1.0,3.1780538303479458,2.4849066497880004
"Bucharest, RO","Budapest, HU",28,631.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.46153846153846156,0.6666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.9285714285714286,0.42857142857142855,3.367295829986474,2.302585092994046
"Bucharest, RO","Munich, DE",34,1173.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,3.5553480614894135,1.9459101490553132
"Budapest, HU","Paris, FR",71,1259.07,0.0,0.6101694915254238,0.0,0.0,0.0,0.0,0.0,0.13559322033898305,0.23728813559322035,0.0,0.0,0.01694915254237288,0.7857142857142857,0.17857142857142858,0.0,0.03571428571428571,0.0,0.8309859154929577,0.7887323943661971,4.276666119016055,2.8903717578961645
"Budapest, HU","Valletta, MT",23,1350.06,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.2727272727272727,0.0,0.0,0.0,0.10526315789473684,0.8421052631578947,0.0,0.0,0.05263157894736842,0.9565217391304348,0.8260869565217391,3.1780538303479458,2.0794415416798357
"Budapest, HU","Dublin, IE",33,1901.87,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,1.0,0.8181818181818182,3.5263605246161616,2.302585092994046
"Budapest, HU","Málaga, ES",24,2276.47,0.0,0.0,0.0,0.0,0.0,0.0,0.6521739130434783,0.0,0.34782608695652173,0.0,0.0,0.0,0.23529411764705882,0.7647058823529411,0.0,0.0,0.0,0.9583333333333334,0.7083333333333334,3.2188758248682006,2.0794415416798357
"Budapest, HU","Madrid, ES",50,1976.99,0.0,0.0,0.32,0.0,0.0,0.0,0.4,0.0,0.28,0.0,0.0,0.0,0.65,0.35,0.0,0.0,0.0,1.0,0.8,3.9318256327243257,2.4849066497880004
"Budapest, HU","Warsaw, PL",75,541.4399999999999,0.0,0.0,0.0,0.6756756756756757,0.0,0.0,0.0,0.0,0.32432432432432434,0.0,0.0,0.0,0.2641509433962264,0.0,0.018867924528301886,0.7169811320754716,0.0,0.9866666666666667,0.7066666666666667,4.330733340286331,2.70805020110221
