from_id,to_id,weight,distance
"Charleroi, BE","Treviso (TV), IT",2,784.72
"Charleroi, BE","Köln (Cologne), DE",1,194.37
"Charleroi, BE","Biarritz, FR",1,899.79
"Charleroi, BE","Ranón, ES",1,1103.21
"Chassieu, Lyon, FR","Woking, Surrey, GB",1,744.3
"Chassieu, Lyon, FR","Kiel, DE",1,1030.5
"Chassieu, Lyon, FR","Lesquin, FR",1,555.06
"Chassieu, Lyon, FR","Cranfield, Central Bedfordshire, GB",1,813.61
"Chassieu, Lyon, FR","Saint-Jacques-de-la-Lande, Ille-et-Vilaine, FR",1,570.07
"Chassieu, Lyon, FR","Istanbul, TR",2,2000.38
"Chassieu, Lyon, FR","Shannon, IE",1,1267.67
"Chassieu, Lyon, FR","Montpellier/Méditerranée, FR",1,251.53
"Chassieu, Lyon, FR","Bristol, GB",1,843.61
"Chassieu, Lyon, FR","Málaga, ES",1,1277.73
"Chassieu, Lyon, FR","Amsterdam, NL",1,731.85
"Chassieu, Lyon, FR","Saint-Tropez, FR",1,305.88
"Chassieu, Lyon, FR","Dublin, IE",1,1174.63
"Chassieu, Lyon, FR","London, GB",2,739.6
"Clermont-Ferrand, FR","Saint-Tropez, FR",1,389.07
"Cluj-Napoca, RO","Charleroi, BE",1,1466.31
"Cluj-Napoca, RO","Munich, DE",1,908.61
"Colombier-Saugnieu, Rhône, FR","Cascais, PT",1,1418.2
"Colombier-Saugnieu, Rhône, FR","Napoli, IT",1,917.68
"Colombier-Saugnieu, Rhône, FR","Palma de Mallorca, ES",1,712.89
"Colombier-Saugnieu, Rhône, FR","Stockholm, SE",1,1753.32
"Colombier-Saugnieu, Rhône, FR","Zaragoza, ES",1,668.06
"Colombier-Saugnieu, Rhône, FR","Belfast, GB",1,1265.94
"Colombier-Saugnieu, Rhône, FR","Billund, DK",1,1149.23
"Colombier-Saugnieu, Rhône, FR","Riga, LV",1,1802.13
"Colombier-Saugnieu, Rhône, FR","Leeds, West Yorkshire, GB",1,1025.58
"Colombier-Saugnieu, Rhône, FR","Leixlip, IE",1,1187.69
"Colombier-Saugnieu, Rhône, FR","Kidlington, Oxfordshire, GB",1,825.32
"Colombier-Saugnieu, Rhône, FR","Edinburgh, GB",1,1280.64
"Copenhagen, DK","Venezia (VE), IT",3,1124.67
"Copenhagen, DK","Trento (TN), IT",2,1072.2
"Copenhagen, DK","Vila Baleira, PT",1,3358.7
"Copenhagen, DK","Innsbruck, AT",6,933.73
"Copenhagen, DK","Seville, ES",1,2454.96
"Copenhagen, DK","Skellefteå, SE",1,1102.64
"Copenhagen, DK","Valletta, MT",1,2202.96
"Copenhagen, DK","Larnaca, CY",1,2807.03
"Cork, IE","Salzburg, AT",1,1599.86
"Cork, IE","Zurich, CH",1,1316.12
"Cork, IE","Geneva, CH",1,1229.95
"Cork, IE","Munich, DE",1,1492.0
"Cork, IE","Caselle (VR), IT",1,1587.95
"Coventry, West Midlands, GB","Belfast, GB",1,393.22
"Cranfield, Central Bedfordshire, GB","Chambéry, FR",1,858.19
"Cranfield, Central Bedfordshire, GB","Geneva, CH",1,811.71
"Darlington, Durham, GB","Kidlington, Oxfordshire, GB",1,297.24
"Darlington, Durham, GB","Enontekio, FI",1,2000.93
"Darlington, Durham, GB","London, GB",1,346.23
"Dole, FR","Toussus-le-Noble, Yvelines, FR",1,312.36
"Donegal, IE","Glasgow, GB",1,262.97
"Dortmund, DE","Venezia (VE), IT",1,753.9
"Dortmund, DE","Babięta, PL",1,950.41
"Dortmund, DE","Amsterdam, NL",1,214.2
"Dortmund, DE","Vienna, AT",1,745.35
"Dresden, DE","Luxembourg, LU",1,561.06
"Dresden, DE","Katowice, PL",1,380.35
"Dresden, DE","Madrid, ES",1,1793.58
"Dresden, DE","Trento (TN), IT",1,600.53
"Dublin, IE","Cannes, FR",1,1463.62
"Dublin, IE","Velika Gorica, HR",1,1811.86
"Dublin, IE","Venezia (VE), IT",2,1600.52
"Dublin, IE","Salzburg, AT",7,1490.75
"Dublin, IE","Grenoble, FR",2,1225.07
"Dublin, IE","Nuremberg, DE",1,1274.36
"Dublin, IE","Friedrichshafen, DE",1,1281.22
"Dublin, IE","Darlington, Durham, GB",1,338.07
"Dublin, IE","Montichiari (BS), IT",1,1487.79
"Dublin, IE","Cork, IE",1,231.89
"Dublin, IE","Mönchengladbach, DE",1,899.92
"Dundee, GB","Farnborough, Hampshire, GB",1,594.14
"Dundee, GB","Riga, LV",1,1641.25
"Dundee, GB","Grimsby, Lincolnshire, GB",1,362.44
"Dundee, GB","Bristol, GB",1,564.14
"Duxford, Cambridgeshire, GB","Staverton, Gloucestershire, GB",1,158.93
"Düsseldorf, DE","Montichiari (BS), IT",1,702.64
"Düsseldorf, DE","St. Gallen, CH",1,468.81
"Düsseldorf, DE","Venezia (VE), IT",1,763.5
"Düsseldorf, DE","Grenoble, FR",1,667.49
"Düsseldorf, DE","Trabzon, TR",1,2759.59
"Düsseldorf, DE","Samedan, CH",1,575.63
"Düsseldorf, DE","Chassieu, Lyon, FR",1,632.77
"Düsseldorf, DE","Kittilä, FI",1,2072.77
"Düsseldorf, DE","Kiruna, SE",1,1980.54
"Edinburgh, GB","Göteborg, SE",1,957.78
"Edinburgh, GB","Napoli, IT",1,2109.55
"Edinburgh, GB","Kidlington, Oxfordshire, GB",3,476.68
"Edinburgh, GB","Grenoble, FR",3,1325.1
"Edinburgh, GB","Caselle Torinese (TO), IT",1,1422.55
"Edinburgh, GB","Caselle (VR), IT",1,1539.01
"Edinburgh, GB","Innsbruck, AT",3,1397.0199999999998
"Edinburgh, GB","Venezia (VE), IT",2,1597.06
"Edinburgh, GB","San Bartolomé, ES",1,3110.36
"Edinburgh, GB","Chambéry, FR",1,1315.63
"Edinburgh, GB","Salzburg, AT",1,1438.37
"Edinburgh, GB","Colombier-Saugnieu, Rhône, FR",1,1280.64
"Eindhoven, NL","Treviso (TV), IT",1,816.68
"Eindhoven, NL","Turku, FI",1,1447.97
"El Matorral, ES","Madrid, ES",1,1624.27
"El Matorral, ES","Tenerife, ES",1,254.62
"Enontekio, FI","Liverpool, GB",1,2160.44
"Erfurt, DE","Giebelstadt, DE",1,163.9
"Erfurt, DE","Prague, CZ",1,252.71
"Erfurt, DE","Palma de Mallorca, ES",1,1422.14
"Evenes, NO","Oslo (Gardermoen), NO",7,959.97
"Evenes, NO","Trondheim, NO",2,616.74
"Evenes, NO","Bodø, NO",1,166.84
"Evenes, NO","Bergen, NO",1,1061.22
"Exeter, Devon, GB","Weßling, DE",1,1101.42
"Falconara Marittima (AN), IT","Munich, DE",1,540.65
"Falconara Marittima (AN), IT","Paris, FR",1,1058.72
"Falconara Marittima (AN), IT","Caselle Torinese (TO), IT",1,486.65
"Farnborough, Hampshire, GB","Sønderborg, DK",1,814.61
"Farnborough, Hampshire, GB","Orio al Serio (BG), IT",1,991.4
"Farnborough, Hampshire, GB","Wevelgem, BE",2,283.19
"Farnborough, Hampshire, GB","Katowice, PL",1,1391.82
"Farnborough, Hampshire, GB","Oslo (Gardermoen), NO",1,1235.53
"Farnborough, Hampshire, GB","Caselle Torinese (TO), IT",2,918.47
"Farnborough, Hampshire, GB","Rome, IT",1,1454.89
"Farnborough, Hampshire, GB","Luxembourg, LU",1,527.42
"Farnborough, Hampshire, GB","Maastricht, NL",1,458.77
"Farnborough, Hampshire, GB","Prague, CZ",1,1065.36
"Farnborough, Hampshire, GB","Bologna, IT",1,1168.13
"Farnborough, Hampshire, GB","Barcelona, ES",1,1130.82
"Farnborough, Hampshire, GB","Friedrichshafen, DE",1,843.45
"Farnborough, Hampshire, GB","Bern, CH",2,772.77
"Farnborough, Hampshire, GB","Stuttgart, DE",1,769.75
"Farnborough, Hampshire, GB","Hamburg, DE",1,767.82
"Farnborough, Hampshire, GB","Newcastle upon Tyne, Tyne and Wear, GB",1,422.73
"Farnborough, Hampshire, GB","Saint-Tropez, FR",1,1050.28
"Farnborough, Hampshire, GB","Palma de Mallorca, ES",1,1331.81
"Farnborough, Hampshire, GB","Genova (GE), IT",1,1045.98
"Farnborough, Hampshire, GB","Farranfore, IE",1,610.42
"Farnborough, Hampshire, GB","Nowy Dwór Mazowiecki, PL",1,1471.74
"Faro, PT","Wevelgem, BE",1,1772.49
"Faro, PT","Limerick, IE",2,1741.15
"Faro, PT","Seville, ES",1,189.34
"Faro, PT","Barcelona, ES",1,987.73
"Faro, PT","Palma de Mallorca, ES",1,975.67
"Faro, PT","Alicante, ES",1,667.44
"Faro, PT","Funchal, PT",1,935.23
"Faro, PT","Göteborg, SE",1,2729.95
"Faro, PT","Grimsby, Lincolnshire, GB",1,1932.83
"Feldkirchen bei Graz, AT","St. Gallen, CH",1,447.1
"Feldkirchen bei Graz, AT","Larnaca, CY",1,2027.79
"Feldkirchen bei Graz, AT","Antalya, TR",1,1689.6
"Feldkirchen bei Graz, AT","Dresden, DE",1,476.48
"Feldkirchen bei Graz, AT","Augsburg, DE",1,373.02
"Ferno (VA), IT","Shannon, IE",1,1499.21
"Ferno (VA), IT","Comiso, IT",1,1077.73
"Ferno (VA), IT","Liverpool, GB",1,1194.43
"Ferno (VA), IT","Birmingham, West Midlands, GB",1,1074.41
"Ferno (VA), IT","Wrocław, PL",1,855.3
"Ferno (VA), IT","Olbia (SS), IT",1,530.0
"Ferno (VA), IT","Billund, DK",1,1124.55
"Ferno (VA), IT","Nice, Alpes-Maritimes, FR",1,249.8
"Ferno (VA), IT","Thessaloniki, GR",1,1286.36
"Figari, FR","Samedan, CH",1,563.08
"Figari, FR","Schkeuditz, DE",1,1128.49
"Firenze (FI), IT","Toulouse/Blagnac, FR",1,790.5
"Firenze (FI), IT","Grâce-Hollogne, BE",1,874.54
"Firenze (FI), IT","Caselle Torinese (TO), IT",1,321.46
"Foggia (FG), IT","Pescara, IT",1,157.48
"Frankfurt am Main, DE","Venezia (VE), IT",8,577.01
"Frankfurt am Main, DE","Sta Cruz de la Palma, La Palma Island, ES",2,3250.8
"Frankfurt am Main, DE","Gaziemir, TR",2,1965.9
"Frankfurt am Main, DE","Grenoble, FR",1,572.0
"Frankfurt am Main, DE","Cannes, FR",1,730.62
"Frankfurt am Main, DE","Trento (TN), IT",2,484.28
"Frankfurt am Main, DE","Ibiza (Eivissa), ES",1,1363.56
"Frankfurt am Main, DE","Palermo, IT",1,1371.46
"Frankfurt am Main (Lautzenhausen), DE","Vilnius, LT",1,1327.29
"Frankfurt am Main (Lautzenhausen), DE","Weeze, DE",1,200.18
"Frankfurt am Main (Lautzenhausen), DE","Velika Gorica, HR",1,805.65
"Frankfurt am Main (Lautzenhausen), DE","Zaragoza, ES",1,1121.85
"Friedrichshafen, DE","Växjö, SE",1,1088.04
"Friedrichshafen, DE","Schkeuditz, DE",1,460.74
"Friedrichshafen, DE","London, GB",4,809.23
"Friedrichshafen, DE","Budapest, HU",2,720.47
"Friedrichshafen, DE","Nottingham, Leicestershire, GB",1,959.15
"Friedrichshafen, DE","Bologna, IT",1,374.62
"Friedrichshafen, DE","Bratislava, SK",1,576.31
"Friedrichshafen, DE","Grenoble, FR",1,410.13
"Friedrichshafen, DE","Weert, NL",1,488.39
"Friedrichshafen, DE","Copenhagen, DK",1,909.63
"Friedrichshafen, DE","Vienna, AT",1,528.34
"Friedrichshafen, DE","Bern, CH",1,173.65
"Friedrichshafen, DE","Montpellier/Méditerranée, FR",1,627.0
"Friedrichshafen, DE","Marignane, Bouches-du-Rhône, FR",1,577.39
"Funchal, PT","Stockholm, SE",2,3920.58
"Funchal, PT","Tallinn, EE",1,4254.21
"Funchal, PT","Poznań, PL",1,3466.44
"Funchal, PT","Madrid, ES",1,1449.11
"Funchal, PT","Leeds, West Yorkshire, GB",1,2640.11
"Funchal, PT","Nantes, FR",1,2055.24
"Funchal, PT","Nuremberg, DE",1,2960.0
"Funchal, PT","Tenerife, ES",1,494.0
"Gaziemir, TR","Dublin, IE",1,3044.32
"Gaziemir, TR","Orio al Serio (BG), IT",1,1654.04
"Gaziemir, TR","Frankfurt am Main, DE",1,1965.9
"Gaziemir, TR","Munich, DE",1,1666.96
"Gaziemir, TR","Amsterdam, NL",1,2326.89
"Gaziemir, TR","Copenhagen, DK",1,2208.64
"Gaziemir, TR","Berlin, DE",2,1887.02
"Gaziemir, TR","Spata-Artemida, GR",1,283.81
"Gdańsk, PL","Caselle (VR), IT",1,1135.37
"Geneva, CH","Broughton, GB",1,1009.57
"Geneva, CH","Shannon, IE",2,1298.62
"Geneva, CH","Wrocław, PL",1,956.9
"Geneva, CH","Exeter, Devon, GB",1,860.62
"Geneva, CH","Mošnov, CZ",1,971.39
"Geneva, CH","Bucharest, RO",1,1568.57
"Geneva, CH","Ronchi dei Legionari/Trieste, IT",1,570.04
"Geneva, CH","Riga, LV",1,1708.2
"Geneva, CH","Tallinn, EE",1,1917.42
"Geneva, CH","Kittilä, FI",1,2618.12
"Geneva, CH","Aberdeen, GB",1,1344.43
"Geneva, CH","Wevelgem, BE",1,552.19
"Geneva, CH","Charleroi, BE",1,485.2
"Geneva, CH","Cork, IE",1,1229.95
"Geneva, CH","Cranfield, Central Bedfordshire, GB",1,811.71
"Geneva, CH","Friedrichshafen, DE",1,303.42
"Genova (GE), IT","Napoli, IT",1,593.39
"Genova (GE), IT","Locarno, CH",1,194.48
"Giebelstadt, DE","Bologna, IT",1,577.22
"Giebelstadt, DE","Düsseldorf, DE",1,290.81
"Girona, ES","Yenişehir, TR",1,2244.7
"Glasgow, GB","Hannover, DE",1,991.97
"Glasgow, GB","Schkeuditz, DE",1,1200.9
"Glasgow, GB","Grenoble, FR",1,1353.5
"Glasgow, GB","Caselle Torinese (TO), IT",1,1457.43
"Glasgow, GB","Geneva, CH",4,1297.06
"Glasgow, GB","Antalya, TR",1,3368.16
"Glasgow, GB","Chambéry, FR",1,1346.37
"Glasgow, GB","Caselle (VR), IT",1,1582.02
"Glasgow, GB","Salzburg, AT",1,1490.58
"Grenoble, FR","Bern, CH",1,240.06
"Grenoble, FR","Marignane, Bouches-du-Rhône, FR",1,214.23
"Grenoble, FR","Segrate (MI), IT",3,308.28
"Grenoble, FR","Le Mans, Sarthe, FR",1,485.44
"Grenoble, FR","Southend-on-Sea, Essex, GB",2,769.86
"Grenoble, FR","Madrid, ES",2,915.07
"Grenoble, FR","Dublin, IE",5,1225.07
"Grenoble, FR","Paris, FR",3,495.77
"Grenoble, FR","Berlin, DE",1,980.08
"Grenoble, FR","Exeter, Devon, GB",1,881.6
"Grenoble, FR","Charleroi, BE",1,570.67
"Grenoble, FR","Vilnius, LT",2,1749.86
"Grenoble, FR","Birmingham, West Midlands, GB",4,942.0
"Grenoble, FR","Edinburgh, GB",2,1325.1
"Grenoble, FR","Seville, ES",1,1284.91
"Grenoble, FR","Newcastle upon Tyne, Tyne and Wear, GB",1,1184.74
"Grenoble, FR","Warsaw, PL",1,1369.68
"Grenoble, FR","Billund, DK",1,1184.72
"Grenoble, FR","Montpellier/Méditerranée, FR",1,226.32
"Grenoble, FR","Oslo (Gardermoen), NO",1,1692.63
"Grenoble, FR","Lisbon, PT",1,1397.26
"Greven, DE","Antwerp, BE",1,245.91
"Greven, DE","Grenoble, FR",2,772.39
"Greven, DE","Salzburg, AT",2,614.08
"Greven, DE","Samedan, CH",1,642.58
"Greven, DE","Stavanger, NO",1,760.72
"Greven, DE","Hamburg, DE",1,219.62
"Grimsby, Lincolnshire, GB","Liverpool, GB",1,167.68
"Grimsby, Lincolnshire, GB","Kidlington, Oxfordshire, GB",1,204.14
"Grimsby, Lincolnshire, GB","Valletta, MT",1,2283.63
"Grimsby, Lincolnshire, GB","London, GB",1,230.77
"Groningen, NL","Innsbruck, AT",1,734.16
"Groningen, NL","Friedrichshafen, DE",1,640.33
"Grâce-Hollogne, BE","Greven, DE",1,227.8
"Grâce-Hollogne, BE","Annecy, FR",1,525.92
"Grâce-Hollogne, BE","Samedan, CH",1,560.99
"Göteborg, SE","Malmö, SE",1,255.46
"Göteborg, SE","Antalya, TR",1,2691.32
"Göteborg, SE","Antwerp, BE",2,875.78
"Göteborg, SE","Trento (TN), IT",1,1302.07
"Göteborg, SE","Nuremberg, DE",1,916.37
"Göteborg, SE","Caselle Torinese (TO), IT",1,1424.54
"Göteborg, SE","Faro, PT",1,2729.95
"Hamar, NO","Sandefjord(Torp), NO",1,186.9
"Hamburg, DE","Göteborg, SE",1,479.44
"Hamburg, DE","Thessaloniki, GR",1,1751.44
"Hamburg, DE","Porto, PT",1,1947.98
"Hamburg, DE","Norwich, Norfolk, GB",1,584.11
"Hamburg, DE","Spata-Artemida, GR",2,2044.05
"Hamburg, DE","Gaziemir, TR",1,2148.87
"Hamburg, DE","Sta Cruz de la Palma, La Palma Island, ES",2,3570.26
"Hamburg, DE","Venezia (VE), IT",1,915.13
"Hamburg, DE","Varna, BG",1,1744.18
"Hamburg, DE","Treviso (TV), IT",1,897.34
"Hamburg, DE","Bergen, NO",1,798.17
"Hamburg, DE","Segrate (MI), IT",1,906.03
"Hamburg, DE","Cascais, PT",1,2206.48
"Hannover, DE","Rotterdam, NL",1,361.87
"Hannover, DE","Luton, Luton, GB",1,688.19
"Hannover, DE","Glasgow, GB",1,991.97
"Hannover, DE","Málaga, ES",1,2075.87
"Hannover, DE","Alicante, ES",1,1764.01
"Hannover, DE","Sylt, DE",1,286.66
"Hannover, DE","Weßling, DE",1,500.03
"Hannover, DE","Augsburg, DE",1,457.34
"Helsinki (Vantaa), FI","Stuttgart, DE",1,1635.87
"Helsinki (Vantaa), FI","Nowy Dwór Mazowiecki, PL",1,913.69
"Helsinki (Vantaa), FI","Venezia (VE), IT",1,1844.29
"Helsinki (Vantaa), FI","Innsbruck, AT",2,1698.04
"Helsinki (Vantaa), FI","Salzburg, AT",1,1590.98
"Helsinki (Vantaa), FI","Kiruna, SE",1,863.57
"Helsinki (Vantaa), FI","Alajero, La Gomera Island, ES",1,4773.6
"Helsinki (Vantaa), FI","Antalya, TR",1,2636.87
"Helsinki (Vantaa), FI","Bratislava, SK",1,1439.3
"Hof, DE","Marignane, Bouches-du-Rhône, FR",1,913.03
"Hof, DE","Dortmund, DE",1,327.23
"Hondarribia, ES","Barcelona, ES",1,391.86
"Hradec Králové, CZ","Trento (TN), IT",1,586.17
"Hyères, Var, FR","Amsterdam, NL",1,1029.41
"Hyères, Var, FR","Brest, FR",1,1011.11
"Ibiza (Eivissa), ES","St. Gallen, CH",1,1163.8
"Ibiza (Eivissa), ES","Frankfurt am Main, DE",1,1363.56
"Ibiza (Eivissa), ES","Maastricht, NL",1,1382.01
"Ibiza (Eivissa), ES","Santiago de Compostela, ES",1,935.76
"Innsbruck, AT","Helsinki (Vantaa), FI",3,1698.04
"Innsbruck, AT","Leeds, West Yorkshire, GB",1,1173.05
"Innsbruck, AT","Kidlington, Oxfordshire, GB",1,1043.77
"Innsbruck, AT","Riga, LV",1,1378.23
"Innsbruck, AT","Istanbul, TR",1,1560.8
"Innsbruck, AT","Zurich, CH",1,211.73
"Innsbruck, AT","Mönchengladbach, DE",1,563.92
"Innsbruck, AT","Billund, DK",2,954.9
"Innsbruck, AT","Copenhagen, DK",8,933.73
"Innsbruck, AT","Treviso (TV), IT",1,190.69
"Innsbruck, AT","Stockholm, SE",4,1427.96
"Innsbruck, AT","Edinburgh, GB",3,1397.0199999999998
"Innsbruck, AT","Arvidsjaur, SE",1,2091.97
"Innsbruck, AT","Antwerp, BE",1,663.35
"Innsbruck, AT","Dublin, IE",1,1419.85
"Innsbruck, AT","Warsaw, PL",1,881.43
"Innsbruck, AT","Bydgoszcz, PL",1,801.98
"Innsbruck, AT","Bucharest, RO",1,1179.55
"Innsbruck, AT","Greven, DE",1,602.14
"Innsbruck, AT","Newcastle upon Tyne, Tyne and Wear, GB",1,1251.06
"Innsbruck, AT","Funchal, PT",1,2866.66
"Innsbruck, AT","Oslo (Gardermoen), NO",1,1438.25
"Innsbruck, AT","Grâce-Hollogne, BE",1,571.31
"Isola di Capo Rizzuto (KR), IT","Orio al Serio (BG), IT",1,957.02
"Isola di Capo Rizzuto (KR), IT","Bologna, IT",1,780.55
"Istanbul, TR","Dresden, DE",1,1615.58
"Istanbul, TR","Grenoble, FR",1,1966.22
"Istanbul, TR","Nowy Dwór Mazowiecki, PL",1,1414.79
"Istanbul, TR","Constanța, RO",1,370.44
"Istanbul, TR","Chassieu, Lyon, FR",1,2000.38
"Istanbul, TR","Grimsby, Lincolnshire, GB",1,2583.71
"Istanbul, TR","Friedrichshafen, DE",1,1705.92
"Istanbul, TR","Cluj-Napoca, RO",1,764.55
"Istanbul, TR","Varna, BG",1,260.06
"Istanbul, TR","Charlestown, IE",1,3128.7
"Jasionka, PL","Manchester, Greater Manchester, GB",1,1703.28
"Jasionka, PL","Dublin, IE",2,1967.45
"Jasionka, PL","Perugia (PG), IT",1,1064.28
"Jasionka, PL","Geneva, CH",1,1253.24
"Jasionka, PL","Larnaca, CY",1,1937.57
"Jerez de la Frontera, ES","Geneva, CH",1,1460.17
"Jerez de la Frontera, ES","Blackpool, GB",1,1907.69
"Jerez de la Frontera, ES","Toulouse/Blagnac, FR",1,990.96
"Jönköping, SE","Malmö, SE",1,250.67
"Kalymnos Island, GR","Spata-Artemida, GR",1,285.74
"Karlovy Vary, CZ","Trento (TN), IT",1,483.34
"Katowice, PL","Prague, CZ",2,344.96
"Katowice, PL","Helsinki (Vantaa), FI",1,1154.63
"Katowice, PL","Bucharest, RO",1,844.36
"Katowice, PL","Segrate (MI), IT",1,918.44
"Katowice, PL","Brno, CZ",1,225.87
"Katowice, PL","Bologna, IT",2,881.6
"Katowice, PL","Sta Cruz de la Palma, La Palma Island, ES",1,3919.65
"Katowice, PL","Levaldigi (CN), IT",1,1082.0
"Katowice, PL","Napoli, IT",1,1128.81
"Katowice, PL","Antalya, TR",3,1774.89
"Kaunas, LT","Oslo (Gardermoen), NO",1,965.48
"Kidlington, Oxfordshire, GB","Sion, CH",1,886.37
"Kidlington, Oxfordshire, GB","Edinburgh, GB",1,476.68
"Kidlington, Oxfordshire, GB","St. Gallen, CH",1,919.2
"Kidlington, Oxfordshire, GB","Grenoble, FR",1,869.43
"Kidlington, Oxfordshire, GB","Manchester, Greater Manchester, GB",1,180.23
"Kidlington, Oxfordshire, GB","Zurich, CH",1,860.15
"Kidlington, Oxfordshire, GB","Leixlip, IE",1,387.61
"Kidlington, Oxfordshire, GB","Blackpool, GB",1,243.86
"Kidlington, Oxfordshire, GB","Bolzano (BZ), IT",1,1094.76
"Kidlington, Oxfordshire, GB","Colombier-Saugnieu, Rhône, FR",1,825.32
"Kidlington, Oxfordshire, GB","Rome, IT",1,1524.36
"Kittilä, FI","Zaventem, BE",1,2173.51
"Klagenfurt am Wörthersee, AT","Geneva, CH",1,631.84
"Klagenfurt am Wörthersee, AT","London, GB",1,1176.19
"Klagenfurt am Wörthersee, AT","Hamburg, DE",1,833.36
"Klagenfurt am Wörthersee, AT","Faro, PT",1,2125.01
"Kos Island, GR","Palermo, IT",1,1233.72
"Košice, SK","Dublin, IE",1,1980.55
"Kristiansand(Kjevik), NO","Stavanger, NO",1,160.51
"Köln (Cologne), DE","Tenerife, ES",2,3197.18
"Köln (Cologne), DE","Samedan, CH",1,521.91
"Köln (Cologne), DE","Augsburg, DE",1,384.7
"Köln (Cologne), DE","Sønderborg, DK",1,489.03
"Köln (Cologne), DE","Thessaloniki, GR",1,1677.15
"Köln (Cologne), DE","St. Gallen, CH",1,414.94
"Köln (Cologne), DE","Akrotiri, CY",1,2754.93
"La Virgen Del Camino, ES","Burgos, ES",1,168.71
"Lamezia Terme (CZ), IT","Venezia (VE), IT",3,800.56
"Lamezia Terme (CZ), IT","Napoli, IT",1,276.18
"Lannion, FR","Saint-Nazaire/Montoir, FR",1,188.05
"Larnaca, CY","Dortmund, DE",1,2778.62
"Larnaca, CY","Bologna, IT",1,2181.6
"Larnaca, CY","Lisbon, PT",1,3796.02
"Larnaca, CY","Trento (TN), IT",1,2259.48
"Larnaca, CY","Friedrichshafen, DE",2,2450.14
"Larnaca, CY","Düsseldorf, DE",1,2815.99
"Larnaca, CY","Venezia (VE), IT",2,2148.76
"Larnaca, CY","Montpellier/Méditerranée, FR",1,2714.32
"Larnaca, CY","Salzburg, AT",1,2229.72
"Larnaca, CY","Chambéry, FR",1,2622.65
"Larnaca, CY","Köln (Cologne), DE",1,2769.78
"Larnaca, CY","Copenhagen, DK",1,2807.03
"Laval, Mayenne, FR","Alicante, ES",1,1084.26
"Laval, Mayenne, FR","Charleroi, BE",1,464.22
"Le Castellet, Var, FR","Orio al Serio (BG), IT",1,411.23
"Leeds, West Yorkshire, GB","Luton, Luton, GB",2,237.78
"Leeds, West Yorkshire, GB","Woking, Surrey, GB",1,289.67
"Leeds, West Yorkshire, GB","Stavanger, NO",1,715.02
"Leeds, West Yorkshire, GB","Funchal, PT",1,2640.11
"Leeds, West Yorkshire, GB","Glasgow, GB",1,284.96
"Leeds, West Yorkshire, GB","Bern, CH",1,1008.02
"Leixlip, IE","Camberley, Surrey, GB",1,444.58
"Leixlip, IE","Kidlington, Oxfordshire, GB",2,387.61
"Lelystad, NL","Paris, FR",1,418.49
"Les Allues, FR","Luxembourg, LU",1,469.97
"Les Allues, FR","Agno, CH",1,192.92
"Les Allues, FR","Antwerp, BE",2,661.73
"Les Allues, FR","Nice, Alpes-Maritimes, FR",1,200.96
"Lesquin, FR","Angers, FR",1,416.6
"Lesquin, FR","Venezia (VE), IT",1,887.51
"Lesquin, FR","Rome, IT",1,1208.28
"Lesquin, FR","Alajero, La Gomera Island, ES",1,3033.77
"Levaldigi (CN), IT","Agno, CH",1,190.76
"Levaldigi (CN), IT","Katowice, PL",1,1082.0
"Linz, AT","Mannheim, DE",1,441.03
"Linz, AT","Istanbul, TR",1,1408.71
"Linz, AT","Warsaw, PL",1,646.28
"Lisbon, PT","Rotterdam, NL",1,1802.15
"Lisbon, PT","Palma de Mallorca, ES",1,1026.56
"Lisbon, PT","Cannes, FR",1,1444.53
"Lisbon, PT","Venezia (VE), IT",1,1915.34
"Liverpool, GB","Colombier-Saugnieu, Rhône, FR",2,1020.49
"Liverpool, GB","Camberley, Surrey, GB",1,261.72
"Liverpool, GB","Alajero, La Gomera Island, ES",2,3050.22
"Liverpool, GB","Palma de Mallorca, ES",1,1590.08
"Liverpool, GB","Chassieu, Lyon, FR",1,1014.47
"Liverpool, GB","Darlington, Durham, GB",1,160.3
"Liverpool, GB","El Matorral, ES",1,2909.76
"Liverpool, GB","Caselle Torinese (TO), IT",1,1180.06
"Liverpool, GB","Salzburg, AT",1,1274.19
"Lleida, ES","Palma de Mallorca, ES",1,305.18
"Locarno, CH","St. Gallen, CH",1,156.12
"Locarno, CH","Grenoble, FR",1,289.24
"Locarno, CH","Genova (GE), IT",1,194.48
"Locarno, CH","Villanova d'Albenga (SV), IT",1,241.93
"London, GB","Kaunas, LT",2,1642.15
"London, GB","Tarbes/Lourdes/Pyrénées, FR",1,926.31
"London, GB","Sylt, DE",1,673.76
"London, GB","Mönchengladbach, DE",2,455.39
"London, GB","Friedrichshafen, DE",2,809.23
"London, GB","Bilbao, ES",1,937.68
"London, GB","Annecy, FR",1,766.23
"London, GB","Girona, ES",1,1088.96
"London, GB","Dortmund, DE",1,529.47
"London, GB","Grimsby, Lincolnshire, GB",1,230.77
"London, GB","Nottingham, Nottinghamshire, GB",1,172.03
"London, GB","Mahón (Maó), ES",1,1336.08
"London, GB","Kittilä, FI",1,2247.86
"London, GB","Catania, IT",1,1960.21
"London, GB","Capua, IT",1,1584.69
"London, GB","Weeze, DE",1,427.53
"Lorient/Lann/Bihoué, FR","Valletta, MT",1,1982.23
"Luleå, SE","Paris, FR",1,2141.87
"Luton, Luton, GB","Aalborg, DK",1,877.35
